donorID,predicted_proba,contact_flag
D114914,0.95774984,MAIL
D109944,0.5410151,DO_NOT_MAIL
D129642,0.8399911,DO_NOT_MAIL
D117204,0.8167604,DO_NOT_MAIL
D113199,0.82004774,DO_NOT_MAIL
D137170,0.97716546,MAIL
D114905,0.021977995,DO_NOT_MAIL
D133428,0.0012189356,DO_NOT_MAIL
D119721,0.9834034,MAIL
D132955,0.0029194981,DO_NOT_MAIL
D111859,0.6690531,DO_NOT_MAIL
D114791,0.84686965,DO_NOT_MAIL
D125928,0.881872,DO_NOT_MAIL
D129965,0.89230096,DO_NOT_MAIL
D130825,0.04478393,DO_NOT_MAIL
D116159,0.38879102,DO_NOT_MAIL
D107406,0.92150646,DO_NOT_MAIL
D113474,0.08604683,DO_NOT_MAIL
D101183,0.1225581,DO_NOT_MAIL
D110638,0.98706704,MAIL
D144689,0.28612474,DO_NOT_MAIL
D126620,0.9834034,MAIL
D123247,0.0025878118,DO_NOT_MAIL
D106746,0.80390793,DO_NOT_MAIL
D133780,0.97767377,MAIL
D128384,0.022780573,DO_NOT_MAIL
D138625,0.010148953,DO_NOT_MAIL
D143352,0.039629582,DO_NOT_MAIL
D107646,0.5943451,DO_NOT_MAIL
D123191,0.6469854,DO_NOT_MAIL
D134137,0.96223414,MAIL
D132829,0.9833952,MAIL
D115517,0.90302545,DO_NOT_MAIL
D108331,0.56445444,DO_NOT_MAIL
D102504,0.3115542,DO_NOT_MAIL
D140053,0.038761996,DO_NOT_MAIL
D109985,0.8659051,DO_NOT_MAIL
D116994,0.9176977,DO_NOT_MAIL
D100055,0.8925203,DO_NOT_MAIL
D136697,0.95227355,MAIL
D117463,0.81654066,DO_NOT_MAIL
D133577,0.078435846,DO_NOT_MAIL
D135473,0.9332782,DO_NOT_MAIL
D111032,0.9895745,MAIL
D107376,0.016068928,DO_NOT_MAIL
D109117,0.6167146,DO_NOT_MAIL
D112654,0.78161925,DO_NOT_MAIL
D121337,0.13788532,DO_NOT_MAIL
D114679,0.9763776,MAIL
D114488,0.9693406,MAIL
D142700,0.42735285,DO_NOT_MAIL
D106084,0.79660517,DO_NOT_MAIL
D144128,0.027868066,DO_NOT_MAIL
D116099,0.8809452,DO_NOT_MAIL
D111006,0.8834172,DO_NOT_MAIL
D123860,8.255358e-05,DO_NOT_MAIL
D120496,0.81654066,DO_NOT_MAIL
D122330,0.13830897,DO_NOT_MAIL
D128622,0.24644752,DO_NOT_MAIL
D115795,0.99171,MAIL
D105644,0.9718807,MAIL
D143369,0.5619514,DO_NOT_MAIL
D120470,0.22093585,DO_NOT_MAIL
D127286,0.47663742,DO_NOT_MAIL
D101123,0.019331936,DO_NOT_MAIL
D142620,0.051231716,DO_NOT_MAIL
D106772,0.0017725627,DO_NOT_MAIL
D104199,0.16641161,DO_NOT_MAIL
D104022,0.8981577,DO_NOT_MAIL
D132651,0.9758908,MAIL
D119015,0.98631525,MAIL
D109929,0.97261816,MAIL
D100835,0.98464113,MAIL
D138461,0.25587675,DO_NOT_MAIL
D120460,0.86601335,DO_NOT_MAIL
D110854,0.9731653,MAIL
D102304,0.43956122,DO_NOT_MAIL
D128810,0.89230096,DO_NOT_MAIL
D109210,0.20172131,DO_NOT_MAIL
D108510,0.9672093,MAIL
D119143,0.94018435,DO_NOT_MAIL
D102561,0.8611976,DO_NOT_MAIL
D123476,0.9554237,MAIL
D115667,0.92709506,DO_NOT_MAIL
D116778,0.4507605,DO_NOT_MAIL
D109477,0.07322827,DO_NOT_MAIL
D121649,0.7819923,DO_NOT_MAIL
D137521,0.0005162802,DO_NOT_MAIL
D125559,0.11390278,DO_NOT_MAIL
D124109,0.9806153,MAIL
D137803,0.009251303,DO_NOT_MAIL
D100746,0.85204154,DO_NOT_MAIL
D120580,0.024415644,DO_NOT_MAIL
D100723,0.88971186,DO_NOT_MAIL
D128973,0.113904886,DO_NOT_MAIL
D138063,0.052801404,DO_NOT_MAIL
D111157,0.9698342,MAIL
D132452,0.0009448131,DO_NOT_MAIL
D103099,0.83081913,DO_NOT_MAIL
D106687,0.8986892,DO_NOT_MAIL
D123994,0.3907952,DO_NOT_MAIL
D106453,0.8537907,DO_NOT_MAIL
D122364,0.83729506,DO_NOT_MAIL
D122501,0.05150299,DO_NOT_MAIL
D120468,0.00030805747,DO_NOT_MAIL
D119464,0.93728566,DO_NOT_MAIL
D102159,0.95227355,MAIL
D140155,0.66406447,DO_NOT_MAIL
D113057,0.528885,DO_NOT_MAIL
D122858,0.33079335,DO_NOT_MAIL
D122726,0.9906378,MAIL
D137819,0.0056561395,DO_NOT_MAIL
D118801,0.077590846,DO_NOT_MAIL
D130631,0.3817256,DO_NOT_MAIL
D133643,0.4634777,DO_NOT_MAIL
D111005,0.81474036,DO_NOT_MAIL
D125252,0.09330246,DO_NOT_MAIL
D131848,0.83528817,DO_NOT_MAIL
D138825,0.30891514,DO_NOT_MAIL
D122765,0.9356916,DO_NOT_MAIL
D125146,0.9037608,DO_NOT_MAIL
D118993,0.93161374,DO_NOT_MAIL
D129900,0.83709186,DO_NOT_MAIL
D103550,0.63069046,DO_NOT_MAIL
D118076,0.9914744,MAIL
D143805,0.004630098,DO_NOT_MAIL
D118273,0.8986892,DO_NOT_MAIL
D123081,0.96223414,MAIL
D101479,0.88971186,DO_NOT_MAIL
D102145,0.52650124,DO_NOT_MAIL
D128515,0.9763776,MAIL
D143938,0.02307621,DO_NOT_MAIL
D110668,0.97578216,MAIL
D119492,0.9914619,MAIL
D105011,0.88723224,DO_NOT_MAIL
D132562,0.5431207,DO_NOT_MAIL
D140519,0.42088345,DO_NOT_MAIL
D127388,0.831485,DO_NOT_MAIL
D132376,0.8986892,DO_NOT_MAIL
D104912,0.7646645,DO_NOT_MAIL
D114927,0.00057004724,DO_NOT_MAIL
D136909,0.012064215,DO_NOT_MAIL
D131948,0.031953827,DO_NOT_MAIL
D121079,0.36268032,DO_NOT_MAIL
D101977,0.009202628,DO_NOT_MAIL
D130037,0.94903064,DO_NOT_MAIL
D116458,0.9278522,DO_NOT_MAIL
D128331,0.47305262,DO_NOT_MAIL
D122042,0.00039580546,DO_NOT_MAIL
D142426,0.080821455,DO_NOT_MAIL
D100434,0.9833103,MAIL
D118508,5.366397e-05,DO_NOT_MAIL
D116147,0.98628366,MAIL
D100370,0.9617881,MAIL
D110110,0.33113825,DO_NOT_MAIL
D139110,0.12836161,DO_NOT_MAIL
D119548,0.85481644,DO_NOT_MAIL
D100459,0.89608073,DO_NOT_MAIL
D124224,0.0061034113,DO_NOT_MAIL
D119910,0.9656056,MAIL
D126134,0.6816522,DO_NOT_MAIL
D137307,0.29273427,DO_NOT_MAIL
D106469,0.9945648,MAIL
D113941,0.90447336,DO_NOT_MAIL
D116950,0.25919732,DO_NOT_MAIL
D140404,0.36489388,DO_NOT_MAIL
D115490,0.9833103,MAIL
D137936,0.012025149,DO_NOT_MAIL
D131685,0.98471385,MAIL
D111237,0.02444045,DO_NOT_MAIL
D138547,0.31821007,DO_NOT_MAIL
D140663,0.9878764,MAIL
D107808,0.92087764,DO_NOT_MAIL
D139119,0.020571653,DO_NOT_MAIL
D106424,0.92517406,DO_NOT_MAIL
D144117,0.15232873,DO_NOT_MAIL
D106724,0.7037504,DO_NOT_MAIL
D115096,0.30751604,DO_NOT_MAIL
D124071,0.82213485,DO_NOT_MAIL
D114254,0.010824758,DO_NOT_MAIL
D136620,0.9311235,DO_NOT_MAIL
D138991,0.18431996,DO_NOT_MAIL
D137525,0.8665668,DO_NOT_MAIL
D130102,0.61531746,DO_NOT_MAIL
D123934,0.89230096,DO_NOT_MAIL
D113974,0.15893632,DO_NOT_MAIL
D100657,0.1800984,DO_NOT_MAIL
D113053,0.053042814,DO_NOT_MAIL
D132221,0.8415551,DO_NOT_MAIL
D138007,0.9533354,MAIL
D131292,0.0057405415,DO_NOT_MAIL
D139352,0.039905075,DO_NOT_MAIL
D110536,0.6431161,DO_NOT_MAIL
D129369,0.81474036,DO_NOT_MAIL
D121322,0.54785824,DO_NOT_MAIL
D127945,0.013686594,DO_NOT_MAIL
D144472,0.90179396,DO_NOT_MAIL
D110390,0.38146904,DO_NOT_MAIL
D141866,0.8725012,DO_NOT_MAIL
D100667,0.28922915,DO_NOT_MAIL
D138122,0.017391328,DO_NOT_MAIL
D127960,0.97138107,MAIL
D131114,0.4590276,DO_NOT_MAIL
D117277,0.96921176,MAIL
D120705,0.17230265,DO_NOT_MAIL
D113850,0.96632427,MAIL
D136173,0.00066447485,DO_NOT_MAIL
D124203,0.0037507513,DO_NOT_MAIL
D116749,0.82004774,DO_NOT_MAIL
D109725,0.97693527,MAIL
D110100,0.85608035,DO_NOT_MAIL
D107738,0.07342151,DO_NOT_MAIL
D128249,0.9715028,MAIL
D121924,0.96558905,MAIL
D125005,0.06724641,DO_NOT_MAIL
D118394,0.8834172,DO_NOT_MAIL
D129015,0.99034715,MAIL
D138827,0.8142461,DO_NOT_MAIL
D117116,0.7684628,DO_NOT_MAIL
D129920,0.9176977,DO_NOT_MAIL
D144647,0.37439582,DO_NOT_MAIL
D142891,0.0010414921,DO_NOT_MAIL
D119118,0.85204154,DO_NOT_MAIL
D118286,0.8834051,DO_NOT_MAIL
D129265,0.022662878,DO_NOT_MAIL
D139890,0.10386347,DO_NOT_MAIL
D116084,0.96632427,MAIL
D111275,0.65055174,DO_NOT_MAIL
D125493,0.020515228,DO_NOT_MAIL
D105256,0.9606411,MAIL
D132407,0.09895579,DO_NOT_MAIL
D121004,0.9450459,DO_NOT_MAIL
D122369,0.99187404,MAIL
D127852,0.96470815,MAIL
D100935,0.54517126,DO_NOT_MAIL
D136748,0.8892487,DO_NOT_MAIL
D101057,0.74901295,DO_NOT_MAIL
D113836,0.8968021,DO_NOT_MAIL
D139103,0.09608521,DO_NOT_MAIL
D121298,0.8595816,DO_NOT_MAIL
D139152,0.3115549,DO_NOT_MAIL
D109959,0.5243425,DO_NOT_MAIL
D140724,0.3004626,DO_NOT_MAIL
D114793,0.83081913,DO_NOT_MAIL
D111747,0.975021,MAIL
D134427,0.657778,DO_NOT_MAIL
D133356,0.93161374,DO_NOT_MAIL
D138303,0.9770189,MAIL
D126014,0.56853235,DO_NOT_MAIL
D109987,0.76219136,DO_NOT_MAIL
D141274,0.025798725,DO_NOT_MAIL
D119161,0.8073583,DO_NOT_MAIL
D136245,0.008975855,DO_NOT_MAIL
D107568,0.01865494,DO_NOT_MAIL
D124460,0.8834172,DO_NOT_MAIL
D139773,0.093562685,DO_NOT_MAIL
D140391,0.020303115,DO_NOT_MAIL
D114017,0.9881572,MAIL
D132311,0.9259016,DO_NOT_MAIL
D117422,0.93806165,DO_NOT_MAIL
D139309,0.04509451,DO_NOT_MAIL
D116396,0.6469854,DO_NOT_MAIL
D105389,0.8073583,DO_NOT_MAIL
D103767,0.718007,DO_NOT_MAIL
D103424,0.9924231,MAIL
D109359,0.20169817,DO_NOT_MAIL
D139217,0.02021881,DO_NOT_MAIL
D143757,0.007781534,DO_NOT_MAIL
D113529,0.9748004,MAIL
D124372,0.002588879,DO_NOT_MAIL
D140017,0.013397291,DO_NOT_MAIL
D107085,0.96500885,MAIL
D113781,0.3817256,DO_NOT_MAIL
D117792,0.028088963,DO_NOT_MAIL
D104643,0.5753784,DO_NOT_MAIL
D132420,0.99329513,MAIL
D121561,0.97699124,MAIL
D121638,0.0018817999,DO_NOT_MAIL
D134244,0.9854085,MAIL
D144460,0.047253855,DO_NOT_MAIL
D144274,0.23042352,DO_NOT_MAIL
D128453,0.5139931,DO_NOT_MAIL
D121793,0.94260883,DO_NOT_MAIL
D144239,0.12273883,DO_NOT_MAIL
D129904,0.6690531,DO_NOT_MAIL
D123494,0.9498495,DO_NOT_MAIL
D115556,0.9610854,MAIL
D139407,0.01842597,DO_NOT_MAIL
D140422,0.015246481,DO_NOT_MAIL
D129311,0.6335348,DO_NOT_MAIL
D100222,0.018057445,DO_NOT_MAIL
D119584,0.21340625,DO_NOT_MAIL
D100208,0.0058533945,DO_NOT_MAIL
D134431,0.99329513,MAIL
D107556,0.7332227,DO_NOT_MAIL
D123731,0.98266983,MAIL
D124036,0.8726598,DO_NOT_MAIL
D144264,0.0583953,DO_NOT_MAIL
D117433,0.8576082,DO_NOT_MAIL
D139998,0.20205742,DO_NOT_MAIL
D115292,0.6106876,DO_NOT_MAIL
D120537,0.37803388,DO_NOT_MAIL
D119778,0.050273255,DO_NOT_MAIL
D128590,0.8732268,DO_NOT_MAIL
D135143,0.973722,MAIL
D134629,0.0011384538,DO_NOT_MAIL
D141074,0.6979773,DO_NOT_MAIL
D131393,0.003577072,DO_NOT_MAIL
D134321,0.02355118,DO_NOT_MAIL
D133915,0.8537907,DO_NOT_MAIL
D112650,0.9452905,DO_NOT_MAIL
D130695,0.007592161,DO_NOT_MAIL
D112523,0.95568097,MAIL
D115778,0.9716717,MAIL
D124555,0.82004774,DO_NOT_MAIL
D116304,0.7332227,DO_NOT_MAIL
D138148,0.041951332,DO_NOT_MAIL
D109520,0.85204154,DO_NOT_MAIL
D125911,0.6690531,DO_NOT_MAIL
D124853,0.7177682,DO_NOT_MAIL
D120930,0.0024983399,DO_NOT_MAIL
D120091,0.78250086,DO_NOT_MAIL
D143920,0.000799914,DO_NOT_MAIL
D123609,0.9633085,MAIL
D120060,0.08313087,DO_NOT_MAIL
D123577,0.9949838,MAIL
D136864,0.0013462162,DO_NOT_MAIL
D139748,0.8311406,DO_NOT_MAIL
D140792,0.0044665583,DO_NOT_MAIL
D135924,0.7819923,DO_NOT_MAIL
D132575,0.8054332,DO_NOT_MAIL
D102956,0.93909353,DO_NOT_MAIL
D108922,0.7889207,DO_NOT_MAIL
D115427,0.97261816,MAIL
D109571,0.9347862,DO_NOT_MAIL
D123955,0.8087358,DO_NOT_MAIL
D117518,0.8809452,DO_NOT_MAIL
D104627,0.23999223,DO_NOT_MAIL
D103978,0.7478545,DO_NOT_MAIL
D117227,0.8023649,DO_NOT_MAIL
D103982,0.9118403,DO_NOT_MAIL
D100650,0.9796536,MAIL
D118046,0.84229296,DO_NOT_MAIL
D132722,0.71599865,DO_NOT_MAIL
D134025,0.9788836,MAIL
D133316,0.7287747,DO_NOT_MAIL
D106999,0.08804288,DO_NOT_MAIL
D126233,0.90379035,DO_NOT_MAIL
D134186,0.017872786,DO_NOT_MAIL
D114627,0.97928065,MAIL
D114676,0.01675357,DO_NOT_MAIL
D142040,0.5701337,DO_NOT_MAIL
D143444,0.08744629,DO_NOT_MAIL
D133303,0.07689287,DO_NOT_MAIL
D102497,2.2815722e-05,DO_NOT_MAIL
D115582,0.65935063,DO_NOT_MAIL
D138938,0.10568417,DO_NOT_MAIL
D118104,0.86922854,DO_NOT_MAIL
D100631,0.9495193,DO_NOT_MAIL
D112178,0.86032593,DO_NOT_MAIL
D125986,0.824826,DO_NOT_MAIL
D138153,0.07877635,DO_NOT_MAIL
D137185,0.9862926,MAIL
D128437,0.9862926,MAIL
D135077,0.23600984,DO_NOT_MAIL
D108501,0.8881598,DO_NOT_MAIL
D111410,0.0016998984,DO_NOT_MAIL
D117218,0.98464113,MAIL
D124660,0.8427521,DO_NOT_MAIL
D123044,0.78250086,DO_NOT_MAIL
D118294,0.8165528,DO_NOT_MAIL
D122699,0.0064122886,DO_NOT_MAIL
D131672,0.718007,DO_NOT_MAIL
D139329,0.0062974826,DO_NOT_MAIL
D127789,0.85481644,DO_NOT_MAIL
D111709,0.007138516,DO_NOT_MAIL
D118304,0.6348726,DO_NOT_MAIL
D112349,0.9906378,MAIL
D130363,0.9415254,DO_NOT_MAIL
D133984,0.13451114,DO_NOT_MAIL
D137891,0.11877701,DO_NOT_MAIL
D121614,0.75934094,DO_NOT_MAIL
D129069,0.19378194,DO_NOT_MAIL
D131893,0.94612527,DO_NOT_MAIL
D140088,0.044610478,DO_NOT_MAIL
D123303,0.8472271,DO_NOT_MAIL
D136181,0.87722886,DO_NOT_MAIL
D132061,0.8073583,DO_NOT_MAIL
D125920,0.9006484,DO_NOT_MAIL
D105666,0.7480704,DO_NOT_MAIL
D132790,0.67464757,DO_NOT_MAIL
D136264,0.909399,DO_NOT_MAIL
D110163,0.85481644,DO_NOT_MAIL
D129712,0.5553199,DO_NOT_MAIL
D103971,0.053346124,DO_NOT_MAIL
D122985,0.006159437,DO_NOT_MAIL
D103116,0.6725385,DO_NOT_MAIL
D129980,0.008855559,DO_NOT_MAIL
D139225,0.92659265,DO_NOT_MAIL
D124489,0.010119248,DO_NOT_MAIL
D123409,0.4809225,DO_NOT_MAIL
D135572,0.9258597,DO_NOT_MAIL
D129097,0.22006933,DO_NOT_MAIL
D137551,0.881872,DO_NOT_MAIL
D141089,0.008337773,DO_NOT_MAIL
D136957,0.9153493,DO_NOT_MAIL
D133519,0.70989704,DO_NOT_MAIL
D104064,0.9615289,MAIL
D114936,0.96483654,MAIL
D102027,0.93474895,DO_NOT_MAIL
D108515,0.8981577,DO_NOT_MAIL
D115620,0.90302545,DO_NOT_MAIL
D131246,0.0025609988,DO_NOT_MAIL
D138401,0.04081524,DO_NOT_MAIL
D132626,0.07159006,DO_NOT_MAIL
D108283,0.0489299,DO_NOT_MAIL
D140289,0.06214439,DO_NOT_MAIL
D139277,0.059282444,DO_NOT_MAIL
D116860,0.5399626,DO_NOT_MAIL
D130278,0.6431161,DO_NOT_MAIL
D134818,0.7480704,DO_NOT_MAIL
D101485,0.3022023,DO_NOT_MAIL
D113259,0.30256915,DO_NOT_MAIL
D105700,0.3773142,DO_NOT_MAIL
D123508,0.9718807,MAIL
D134275,0.718007,DO_NOT_MAIL
D138436,0.9257085,DO_NOT_MAIL
D135286,0.6816522,DO_NOT_MAIL
D140123,0.01691321,DO_NOT_MAIL
D104776,0.02361825,DO_NOT_MAIL
D122787,0.47305262,DO_NOT_MAIL
D143228,0.0066630235,DO_NOT_MAIL
D133554,0.072426215,DO_NOT_MAIL
D103381,0.070101894,DO_NOT_MAIL
D139140,0.95382136,MAIL
D132998,0.0037950377,DO_NOT_MAIL
D105239,0.9540989,MAIL
D107285,0.8572309,DO_NOT_MAIL
D126090,0.9658242,MAIL
D135688,0.41659734,DO_NOT_MAIL
D105816,0.02071703,DO_NOT_MAIL
D101537,0.18474442,DO_NOT_MAIL
D127084,0.92657644,DO_NOT_MAIL
D115793,0.0046826117,DO_NOT_MAIL
D100516,0.0036398375,DO_NOT_MAIL
D116820,0.013394532,DO_NOT_MAIL
D143649,0.9744923,MAIL
D104415,0.67757505,DO_NOT_MAIL
D119631,0.4507605,DO_NOT_MAIL
D102282,0.033874094,DO_NOT_MAIL
D129252,0.17494975,DO_NOT_MAIL
D109603,0.9334319,DO_NOT_MAIL
D121895,0.90379035,DO_NOT_MAIL
D112268,0.06894846,DO_NOT_MAIL
D113525,0.9334319,DO_NOT_MAIL
D128974,0.7236768,DO_NOT_MAIL
D105411,0.85608035,DO_NOT_MAIL
D119924,0.1273499,DO_NOT_MAIL
D106062,0.5410151,DO_NOT_MAIL
D108166,0.98816675,MAIL
D122476,0.9834034,MAIL
D101302,0.8881307,DO_NOT_MAIL
D128349,0.02975915,DO_NOT_MAIL
D106839,0.98499227,MAIL
D129893,0.8834172,DO_NOT_MAIL
D117986,0.0444874,DO_NOT_MAIL
D132433,0.98946196,MAIL
D125419,0.80955744,DO_NOT_MAIL
D123902,0.83505756,DO_NOT_MAIL
D130664,0.02008003,DO_NOT_MAIL
D133948,0.5530324,DO_NOT_MAIL
D106269,0.9884421,MAIL
D112323,0.9937643,MAIL
D131555,0.006642815,DO_NOT_MAIL
D142437,0.03611619,DO_NOT_MAIL
D104325,0.9303067,DO_NOT_MAIL
D136187,0.9811509,MAIL
D115312,0.8165528,DO_NOT_MAIL
D120799,0.8764,DO_NOT_MAIL
D144049,0.029078295,DO_NOT_MAIL
D133820,0.03789286,DO_NOT_MAIL
D141414,0.0095067,DO_NOT_MAIL
D102140,0.054982208,DO_NOT_MAIL
D104069,0.97138107,MAIL
D117814,0.98628366,MAIL
D139799,0.07193571,DO_NOT_MAIL
D137157,0.9762113,MAIL
D133713,0.8427521,DO_NOT_MAIL
D109627,0.89891535,DO_NOT_MAIL
D111165,0.9881572,MAIL
D107830,0.11376143,DO_NOT_MAIL
D121333,0.8852851,DO_NOT_MAIL
D127684,0.94260883,DO_NOT_MAIL
D117920,0.80627024,DO_NOT_MAIL
D123971,0.8961919,DO_NOT_MAIL
D111476,0.0031583256,DO_NOT_MAIL
D114344,0.80955744,DO_NOT_MAIL
D102631,0.9869551,MAIL
D128770,0.98014534,MAIL
D106796,0.007997749,DO_NOT_MAIL
D133763,0.9009107,DO_NOT_MAIL
D122853,0.54621947,DO_NOT_MAIL
D102187,0.9549817,MAIL
D120896,0.5943451,DO_NOT_MAIL
D109225,0.9545625,MAIL
D113178,0.00090948824,DO_NOT_MAIL
D135458,0.49037725,DO_NOT_MAIL
D132956,0.9271437,DO_NOT_MAIL
D139160,0.2583845,DO_NOT_MAIL
D120139,0.9869551,MAIL
D107175,0.8693399,DO_NOT_MAIL
D140194,0.32072008,DO_NOT_MAIL
D111753,0.007665599,DO_NOT_MAIL
D140064,0.0048321886,DO_NOT_MAIL
D139721,0.28978577,DO_NOT_MAIL
D119870,0.7392137,DO_NOT_MAIL
D101329,0.96500885,MAIL
D109274,0.8483679,DO_NOT_MAIL
D142978,0.005453494,DO_NOT_MAIL
D114913,0.9003407,DO_NOT_MAIL
D133661,0.16917759,DO_NOT_MAIL
D142452,0.022935247,DO_NOT_MAIL
D107008,0.0016544099,DO_NOT_MAIL
D115771,0.6690531,DO_NOT_MAIL
D107933,0.83729506,DO_NOT_MAIL
D114263,0.1583973,DO_NOT_MAIL
D121393,0.8595816,DO_NOT_MAIL
D124188,0.94440866,DO_NOT_MAIL
D106413,0.73969823,DO_NOT_MAIL
D101560,0.81131417,DO_NOT_MAIL
D143578,0.010361353,DO_NOT_MAIL
D135406,0.29287687,DO_NOT_MAIL
D130152,0.055484332,DO_NOT_MAIL
D100901,0.88971186,DO_NOT_MAIL
D107065,0.9640741,MAIL
D121455,0.8669198,DO_NOT_MAIL
D141004,0.13953076,DO_NOT_MAIL
D106825,0.824826,DO_NOT_MAIL
D123785,0.0030549094,DO_NOT_MAIL
D141269,0.007929655,DO_NOT_MAIL
D130740,0.2265287,DO_NOT_MAIL
D105111,0.78538567,DO_NOT_MAIL
D110644,0.96245515,MAIL
D118053,0.16473223,DO_NOT_MAIL
D101931,0.2496635,DO_NOT_MAIL
D144006,0.8629538,DO_NOT_MAIL
D144382,0.78161925,DO_NOT_MAIL
D109432,0.7969786,DO_NOT_MAIL
D120943,0.8073583,DO_NOT_MAIL
D117114,0.6106876,DO_NOT_MAIL
D113492,0.038107194,DO_NOT_MAIL
D102007,0.40061572,DO_NOT_MAIL
D119346,0.95093936,DO_NOT_MAIL
D142002,0.82835764,DO_NOT_MAIL
D127727,0.98464113,MAIL
D104278,0.3815899,DO_NOT_MAIL
D136062,0.5243425,DO_NOT_MAIL
D112623,0.79660517,DO_NOT_MAIL
D120326,0.08782835,DO_NOT_MAIL
D129977,0.9290283,DO_NOT_MAIL
D124273,0.82066286,DO_NOT_MAIL
D120753,0.7332227,DO_NOT_MAIL
D121980,0.008607589,DO_NOT_MAIL
D100758,0.9788103,MAIL
D100828,0.0073020523,DO_NOT_MAIL
D112933,0.9552332,MAIL
D124205,0.8415551,DO_NOT_MAIL
D110164,0.9642926,MAIL
D144512,0.122794025,DO_NOT_MAIL
D125677,0.95568097,MAIL
D116057,0.08455463,DO_NOT_MAIL
D100056,0.04412138,DO_NOT_MAIL
D106865,0.7889207,DO_NOT_MAIL
D127846,0.8852851,DO_NOT_MAIL
D128772,0.8291849,DO_NOT_MAIL
D126654,0.9799463,MAIL
D107559,0.9025419,DO_NOT_MAIL
D108144,0.8961919,DO_NOT_MAIL
D130727,0.00080790423,DO_NOT_MAIL
D108054,0.8698155,DO_NOT_MAIL
D110342,0.9294427,DO_NOT_MAIL
D124921,0.99192226,MAIL
D135371,0.72434723,DO_NOT_MAIL
D117544,0.8094076,DO_NOT_MAIL
D137325,0.14019933,DO_NOT_MAIL
D112269,0.88723224,DO_NOT_MAIL
D101101,0.3238702,DO_NOT_MAIL
D137714,0.954375,MAIL
D114029,0.8968021,DO_NOT_MAIL
D134043,0.0109591065,DO_NOT_MAIL
D129301,0.9023609,DO_NOT_MAIL
D124721,0.8933007,DO_NOT_MAIL
D141751,0.0448919,DO_NOT_MAIL
D132388,0.96470815,MAIL
D135491,0.011660855,DO_NOT_MAIL
D132233,0.8722838,DO_NOT_MAIL
D136550,0.3817256,DO_NOT_MAIL
D104715,0.007574108,DO_NOT_MAIL
D102372,0.16756622,DO_NOT_MAIL
D120792,0.5399626,DO_NOT_MAIL
D124017,0.3817256,DO_NOT_MAIL
D126809,0.059939366,DO_NOT_MAIL
D118404,0.4615115,DO_NOT_MAIL
D121720,0.35198572,DO_NOT_MAIL
D104473,0.62193674,DO_NOT_MAIL
D131267,0.70131403,DO_NOT_MAIL
D137196,0.9009107,DO_NOT_MAIL
D108392,0.92150646,DO_NOT_MAIL
D119454,0.3493186,DO_NOT_MAIL
D100692,0.77132523,DO_NOT_MAIL
D118422,0.7236768,DO_NOT_MAIL
D119770,0.99101263,MAIL
D141809,0.014360344,DO_NOT_MAIL
D135263,0.8324783,DO_NOT_MAIL
D102578,0.6725385,DO_NOT_MAIL
D135072,0.008473032,DO_NOT_MAIL
D140172,0.98872656,MAIL
D114862,0.52446514,DO_NOT_MAIL
D142654,0.0041991123,DO_NOT_MAIL
D112800,0.8054332,DO_NOT_MAIL
D122802,0.8415551,DO_NOT_MAIL
D119738,0.9259016,DO_NOT_MAIL
D119337,0.824826,DO_NOT_MAIL
D128258,0.10707438,DO_NOT_MAIL
D124115,0.9623464,MAIL
D121003,0.2781145,DO_NOT_MAIL
D106365,0.78194124,DO_NOT_MAIL
D131676,0.016487433,DO_NOT_MAIL
D131521,0.62583345,DO_NOT_MAIL
D120184,0.9039037,DO_NOT_MAIL
D128633,0.8211532,DO_NOT_MAIL
D127227,0.9681835,MAIL
D108782,0.122657254,DO_NOT_MAIL
D120111,0.82965887,DO_NOT_MAIL
D141608,0.2985374,DO_NOT_MAIL
D124699,0.98307866,MAIL
D124664,0.95368224,MAIL
D118843,0.51160187,DO_NOT_MAIL
D120285,0.9550913,MAIL
D106783,0.80330753,DO_NOT_MAIL
D117146,0.975021,MAIL
D110216,0.96828955,MAIL
D138802,0.8999175,DO_NOT_MAIL
D127190,0.8654825,DO_NOT_MAIL
D134813,0.9788103,MAIL
D127014,0.9781587,MAIL
D131827,0.37881243,DO_NOT_MAIL
D120893,0.9806153,MAIL
D110309,0.76365095,DO_NOT_MAIL
D106953,0.019763837,DO_NOT_MAIL
D116152,0.99481213,MAIL
D121553,0.6725385,DO_NOT_MAIL
D106650,0.93300116,DO_NOT_MAIL
D141232,0.9875842,MAIL
D125880,0.6312673,DO_NOT_MAIL
D123483,0.98943824,MAIL
D126647,0.8726598,DO_NOT_MAIL
D100095,0.90744495,DO_NOT_MAIL
D112947,0.9760435,MAIL
D102917,0.40978232,DO_NOT_MAIL
D126798,0.2394468,DO_NOT_MAIL
D120097,0.0019625654,DO_NOT_MAIL
D107263,0.34356675,DO_NOT_MAIL
D127059,0.8611976,DO_NOT_MAIL
D142319,0.5098892,DO_NOT_MAIL
D123233,0.0052557467,DO_NOT_MAIL
D116783,0.5617754,DO_NOT_MAIL
D141967,0.008132079,DO_NOT_MAIL
D124491,0.96004707,MAIL
D106801,0.43296874,DO_NOT_MAIL
D140890,0.03670893,DO_NOT_MAIL
D105973,0.85991716,DO_NOT_MAIL
D109818,0.9708299,MAIL
D142139,0.11379292,DO_NOT_MAIL
D130837,0.94078404,DO_NOT_MAIL
